,gender,length,diameter,height,total weight,shucked weight,viscera weight,shell weight,age
1352,0,0.615,0.5,0.17,1.054,0.4845,0.228,0.295,1
1353,1,0.615,0.475,0.165,1.023,0.4905,0.1955,0.3035,1
1354,0,0.615,0.475,0.17,1.129,0.4795,0.302,0.3,1
1355,0,0.615,0.48,0.175,1.118,0.446,0.3195,0.3,0
1356,1,0.615,0.475,0.155,1.115,0.484,0.2115,0.355,1
1357,0,0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39,1
1358,0,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,1
1359,1,0.62,0.5,0.15,1.293,0.596,0.3135,0.354,1
1360,1,0.62,0.475,0.16,1.1295,0.463,0.2685,0.33,1
1361,0,0.625,0.455,0.17,1.082,0.4955,0.2345,0.315,0
1362,1,0.625,0.505,0.175,1.15,0.5475,0.256,0.3045,1
1363,1,0.625,0.515,0.16,1.264,0.5715,0.326,0.321,0
1364,1,0.625,0.48,0.155,1.2035,0.5865,0.239,0.3185,1
1365,1,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345,0
1366,2,0.63,0.505,0.18,1.272,0.6025,0.295,0.315,1
1367,0,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,1
1368,2,0.63,0.475,0.145,1.0605,0.5165,0.2195,0.28,1
1369,0,0.63,0.495,0.16,1.093,0.497,0.221,0.315,1
1370,0,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,1
1371,1,0.635,0.5,0.165,1.4595,0.705,0.2645,0.39,0
1372,1,0.635,0.495,0.175,1.211,0.707,0.2725,0.323,0
1373,0,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665,1
1374,0,0.635,0.51,0.155,0.986,0.405,0.2255,0.31,1
1375,0,0.64,0.565,0.23,1.521,0.644,0.372,0.406,1
1376,0,0.64,0.525,0.18,1.3135,0.4865,0.2995,0.4075,1
1377,0,0.645,0.51,0.16,1.1835,0.556,0.2385,0.345,1
1378,0,0.645,0.5,0.195,1.401,0.6165,0.3515,0.3725,1
1379,0,0.645,0.525,0.16,1.5075,0.7455,0.245,0.4325,1
1380,1,0.65,0.505,0.165,1.16,0.4785,0.274,0.349,1
1381,1,0.65,0.59,0.22,1.662,0.77,0.378,0.435,1
1382,0,0.65,0.525,0.175,1.5365,0.6865,0.3585,0.405,1
1383,0,0.65,0.51,0.19,1.542,0.7155,0.3735,0.375,0
1384,1,0.65,0.51,0.17,1.567,0.7245,0.349,0.391,1
1385,1,0.655,0.525,0.19,1.3595,0.564,0.3215,0.3985,1
1386,0,0.655,0.535,0.205,1.6445,0.7305,0.3595,0.46,1
1387,1,0.655,0.52,0.19,1.4545,0.6,0.3865,0.383,1
1388,0,0.655,0.49,0.175,1.3585,0.6395,0.294,0.365,1
1389,1,0.66,0.495,0.21,1.548,0.724,0.3525,0.3925,1
1390,1,0.66,0.515,0.17,1.337,0.615,0.3125,0.3575,1
1391,1,0.665,0.53,0.18,1.491,0.6345,0.342,0.435,1
1392,1,0.67,0.53,0.225,1.5615,0.63,0.487,0.3725,1
1393,1,0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745,1
1394,0,0.675,0.545,0.185,1.7375,0.876,0.3135,0.469,1
1395,0,0.685,0.545,0.205,1.7925,0.8145,0.416,0.461,0
1396,1,0.695,0.565,0.19,1.7635,0.7465,0.399,0.4975,1
1397,1,0.7,0.545,0.13,1.556,0.6725,0.374,0.195,1
1398,0,0.705,0.565,0.515,2.21,1.1075,0.4865,0.512,1
1399,0,0.705,0.555,0.215,2.141,1.0465,0.383,0.528,1
1400,1,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43,1
1401,1,0.71,0.55,0.17,1.614,0.743,0.345,0.45,1
1402,1,0.72,0.575,0.17,1.9335,0.913,0.389,0.51,1
1403,0,0.72,0.575,0.215,2.173,0.9515,0.564,0.5365,1
1404,1,0.725,0.6,0.2,1.737,0.697,0.3585,0.595,1
1405,1,0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,1
1406,1,0.735,0.565,0.205,2.1275,0.949,0.46,0.565,1
1407,1,0.745,0.57,0.215,2.25,1.1565,0.446,0.558,0
1408,1,0.75,0.61,0.235,2.5085,1.232,0.519,0.612,1
1409,1,0.815,0.65,0.25,2.255,0.8905,0.42,0.7975,1
1410,2,0.14,0.105,0.035,0.014,0.0055,0.0025,0.004,0
1411,2,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036,0
1412,2,0.365,0.265,0.135,0.2215,0.105,0.047,0.0605,0
1413,2,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,0
1414,2,0.37,0.27,0.095,0.232,0.1325,0.041,0.0615,0
1415,2,0.375,0.28,0.085,0.3155,0.187,0.046,0.067,0
1416,2,0.385,0.3,0.09,0.247,0.1225,0.044,0.0675,0
1417,2,0.395,0.295,0.09,0.3025,0.143,0.0665,0.0765,0
1418,2,0.4,0.29,0.11,0.329,0.188,0.0455,0.0825,0
1419,2,0.4,0.3,0.09,0.2815,0.1185,0.061,0.08,0
1420,2,0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855,0
1421,2,0.405,0.29,0.09,0.2825,0.112,0.075,0.0815,0
1422,2,0.405,0.3,0.105,0.304,0.1455,0.061,0.0805,0
1423,2,0.41,0.32,0.095,0.2905,0.141,0.063,0.073,0
1424,0,0.415,0.315,0.115,0.3895,0.2015,0.065,0.103,0
1425,2,0.425,0.34,0.105,0.389,0.2015,0.0905,0.088,0
1426,2,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,0
1427,2,0.44,0.34,0.105,0.369,0.164,0.08,0.1015,0
1428,0,0.44,0.32,0.12,0.4565,0.2435,0.092,0.1025,0
1429,2,0.44,0.365,0.11,0.4465,0.213,0.089,0.1135,0
1430,0,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,0
1431,2,0.455,0.335,0.135,0.501,0.274,0.0995,0.1065,0
1432,2,0.46,0.355,0.11,0.436,0.1975,0.096,0.125,0
1433,2,0.47,0.345,0.14,0.4615,0.229,0.1105,0.116,0
1434,2,0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175,0
1435,2,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,0
1436,0,0.475,0.37,0.125,0.649,0.347,0.136,0.142,0
1437,2,0.475,0.365,0.115,0.459,0.2175,0.093,0.1165,0
1438,2,0.48,0.36,0.125,0.542,0.2795,0.1025,0.147,0
1439,2,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147,0
1440,0,0.485,0.39,0.085,0.6435,0.2945,0.103,0.198,0
1441,0,0.485,0.37,0.13,0.526,0.2485,0.105,0.1555,0
1442,1,0.495,0.38,0.12,0.573,0.2655,0.1285,0.144,0
1443,0,0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555,0
1444,1,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,0
1445,2,0.515,0.395,0.125,0.556,0.2695,0.096,0.17,0
1446,0,0.515,0.425,0.145,0.9365,0.497,0.181,0.2185,0
1447,2,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,0
1448,0,0.52,0.4,0.125,0.559,0.254,0.139,0.149,0
1449,0,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735,0
1450,2,0.53,0.43,0.13,0.7045,0.346,0.1415,0.189,0
1451,0,0.53,0.4,0.125,0.7575,0.398,0.151,0.175,0
1452,1,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203,0
1453,1,0.55,0.43,0.14,0.84,0.375,0.218,0.1945,0
1454,0,0.55,0.425,0.16,0.793,0.343,0.2035,0.215,0
1455,1,0.56,0.43,0.15,0.8745,0.453,0.161,0.22,0
1456,1,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,0
1457,0,0.57,0.445,0.15,0.9875,0.504,0.207,0.249,0
1458,0,0.575,0.465,0.15,1.08,0.595,0.2065,0.238,0
1459,0,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385,0
1460,1,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,0
1461,1,0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,0
1462,0,0.585,0.455,0.15,0.906,0.4095,0.23,0.2335,0
1463,0,0.59,0.44,0.15,0.8725,0.387,0.215,0.245,0
1464,1,0.59,0.465,0.15,1.151,0.613,0.239,0.2515,0
1465,1,0.59,0.46,0.145,0.9905,0.453,0.2205,0.275,0
1466,1,0.595,0.455,0.16,1.04,0.452,0.2655,0.288,0
1467,0,0.6,0.455,0.155,0.945,0.4365,0.2085,0.25,0
1468,0,0.6,0.465,0.2,1.259,0.6405,0.1985,0.357,0
1469,1,0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,1
1470,1,0.605,0.485,0.16,1.201,0.417,0.2875,0.38,0
1471,1,0.605,0.515,0.17,1.289,0.6,0.2945,0.3315,0
1472,1,0.61,0.485,0.17,1.1005,0.5125,0.229,0.305,1
1473,2,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,0
1474,0,0.62,0.485,0.155,1.049,0.462,0.231,0.25,1
1475,1,0.62,0.435,0.155,1.012,0.477,0.236,0.275,0
1476,0,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312,0
1477,0,0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,1
1478,0,0.625,0.47,0.18,1.136,0.451,0.3245,0.305,1
1479,0,0.63,0.47,0.145,1.1005,0.52,0.26,0.276,0
1480,1,0.63,0.5,0.175,1.1105,0.467,0.268,0.329,1
1481,0,0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,0
1482,0,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,1
1483,1,0.63,0.49,0.225,1.336,0.6805,0.259,0.3245,1
1484,1,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,1
1485,0,0.635,0.51,0.185,1.308,0.544,0.318,0.377,0
1486,1,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025,0
1487,1,0.645,0.515,0.175,1.546,0.7035,0.365,0.415,1
1488,0,0.645,0.51,0.155,1.539,0.6405,0.3585,0.43,1
1489,1,0.645,0.505,0.165,1.318,0.55,0.3015,0.335,1
1490,1,0.65,0.545,0.175,1.5245,0.59,0.326,0.495,1
1491,0,0.65,0.515,0.175,1.466,0.677,0.3045,0.4,1
1492,1,0.65,0.5,0.16,1.3825,0.702,0.304,0.3195,0
1493,0,0.65,0.485,0.14,1.175,0.475,0.2435,0.215,0
1494,1,0.655,0.54,0.215,1.5555,0.695,0.296,0.444,1
1495,0,0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195,1
1496,0,0.66,0.505,0.165,1.374,0.589,0.351,0.345,1
1497,1,0.665,0.515,0.18,1.389,0.5945,0.324,0.395,1
1498,0,0.67,0.545,0.2,1.7025,0.833,0.374,0.41,1
1499,0,0.67,0.51,0.175,1.5265,0.651,0.4475,0.345,1
1500,0,0.67,0.5,0.19,1.519,0.616,0.388,0.415,1
1501,1,0.68,0.5,0.185,1.741,0.7665,0.3255,0.4685,1
1502,0,0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,1
1503,0,0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461,1
1504,1,0.7,0.55,0.17,1.684,0.7535,0.3265,0.32,1
1505,0,0.7,0.555,0.2,1.858,0.73,0.3665,0.595,1
1506,0,0.705,0.56,0.165,1.675,0.797,0.4095,0.388,1
1507,0,0.72,0.565,0.2,2.1055,1.017,0.363,0.494,1
1508,0,0.725,0.575,0.24,2.21,1.351,0.413,0.5015,1
1509,0,0.74,0.57,0.18,1.8725,0.9115,0.427,0.446,1
1510,0,0.75,0.55,0.18,1.893,0.942,0.397,0.445,1
1511,2,0.21,0.17,0.045,0.0475,0.019,0.011,0.013,0
1512,2,0.285,0.21,0.055,0.101,0.0415,0.017,0.0335,0
1513,2,0.295,0.215,0.07,0.121,0.047,0.0155,0.0405,0
1514,2,0.3,0.23,0.085,0.117,0.05,0.0175,0.0415,0
1515,2,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415,0
1516,2,0.335,0.255,0.08,0.168,0.079,0.0355,0.05,0
1517,2,0.35,0.26,0.075,0.18,0.09,0.0245,0.055,0
1518,2,0.355,0.27,0.075,0.1775,0.079,0.0315,0.054,0
1519,2,0.355,0.26,0.09,0.1985,0.0715,0.0495,0.058,0
1520,2,0.36,0.27,0.095,0.2,0.073,0.056,0.061,0
1521,2,0.36,0.275,0.075,0.2205,0.0985,0.044,0.066,0
1522,2,0.36,0.265,0.075,0.1845,0.083,0.0365,0.055,0
1523,2,0.365,0.27,0.085,0.2225,0.0935,0.0525,0.066,0
1524,2,0.37,0.27,0.095,0.2175,0.097,0.046,0.065,0
1525,2,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,0
1526,2,0.38,0.285,0.095,0.243,0.0895,0.0665,0.075,0
1527,2,0.38,0.29,0.1,0.237,0.108,0.0395,0.082,0
1528,2,0.385,0.29,0.09,0.2365,0.1,0.0505,0.076,0
1529,2,0.385,0.28,0.095,0.257,0.119,0.059,0.07,0
1530,2,0.385,0.3,0.09,0.308,0.1525,0.056,0.0835,0
1531,2,0.39,0.3,0.09,0.252,0.1065,0.053,0.08,0
1532,2,0.39,0.285,0.1,0.281,0.1275,0.062,0.077,0
1533,2,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,0
1534,2,0.41,0.3,0.09,0.304,0.129,0.071,0.0955,0
1535,2,0.41,0.3,0.09,0.28,0.141,0.0575,0.075,0
1536,2,0.415,0.325,0.1,0.313,0.139,0.0625,0.0965,0
1537,2,0.425,0.325,0.11,0.317,0.135,0.048,0.09,0
1538,2,0.425,0.315,0.08,0.303,0.131,0.0585,0.095,0
1539,2,0.435,0.335,0.1,0.3295,0.129,0.07,0.11,0
1540,2,0.435,0.325,0.11,0.367,0.1595,0.08,0.105,0
1541,2,0.45,0.34,0.095,0.3245,0.1385,0.064,0.105,0
1542,2,0.45,0.335,0.11,0.4195,0.181,0.085,0.1345,0
1543,2,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147,1
1544,2,0.46,0.35,0.11,0.4,0.176,0.083,0.1205,0
1545,2,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13,0
1546,2,0.465,0.37,0.12,0.4365,0.188,0.0815,0.147,0
1547,2,0.465,0.345,0.11,0.393,0.1825,0.0735,0.12,0
1548,2,0.47,0.355,0.125,0.499,0.21,0.0985,0.155,0
1549,2,0.475,0.36,0.145,0.6325,0.2825,0.137,0.19,0
1550,0,0.475,0.36,0.1,0.4285,0.1965,0.099,0.112,0
1551,2,0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,0
1552,2,0.48,0.37,0.125,0.474,0.179,0.1035,0.175,0
1553,2,0.48,0.37,0.12,0.536,0.251,0.114,0.15,0
1554,0,0.48,0.355,0.16,0.464,0.221,0.106,0.239,0
1555,2,0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16,0
1556,2,0.49,0.375,0.115,0.4615,0.204,0.0945,0.143,0
1557,2,0.49,0.4,0.135,0.624,0.3035,0.1285,0.169,0
1558,2,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,0
1559,2,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19,0
1560,2,0.5,0.4,0.12,0.616,0.261,0.143,0.1935,0
1561,2,0.5,0.39,0.12,0.5955,0.2455,0.147,0.173,0
1562,2,0.5,0.375,0.14,0.559,0.2375,0.135,0.169,0
1563,2,0.51,0.395,0.13,0.6025,0.281,0.143,0.162,0
1564,1,0.515,0.375,0.11,0.6065,0.3005,0.131,0.15,0
1565,2,0.515,0.36,0.125,0.4725,0.1815,0.125,0.138,0
1566,2,0.515,0.35,0.105,0.4745,0.213,0.123,0.1275,1
1567,2,0.515,0.395,0.125,0.6635,0.32,0.14,0.17,0
1568,2,0.515,0.39,0.125,0.5705,0.238,0.1265,0.185,0
1569,2,0.52,0.41,0.145,0.646,0.2965,0.1595,0.165,0
1570,2,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,0
1571,0,0.525,0.415,0.145,0.845,0.3525,0.1635,0.2875,0
1572,2,0.525,0.39,0.12,0.664,0.3115,0.147,0.178,0
1573,2,0.525,0.38,0.135,0.615,0.261,0.159,0.175,0
1574,2,0.525,0.4,0.14,0.654,0.305,0.16,0.169,0
1575,0,0.525,0.4,0.155,0.707,0.282,0.1605,0.225,0
1576,2,0.53,0.42,0.12,0.5965,0.2555,0.141,0.177,0
1577,2,0.53,0.43,0.135,0.6255,0.245,0.1455,0.2135,1
1578,2,0.53,0.4,0.145,0.555,0.1935,0.1305,0.195,0
1579,2,0.53,0.42,0.13,0.8365,0.3745,0.167,0.249,1
1580,2,0.535,0.4,0.13,0.657,0.2835,0.162,0.175,0
1581,2,0.54,0.43,0.17,0.836,0.3725,0.1815,0.24,0
1582,2,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,0
1583,2,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,0
1584,0,0.54,0.455,0.14,0.972,0.419,0.255,0.269,1
1585,2,0.54,0.42,0.14,0.6275,0.2505,0.1175,0.235,0
1586,2,0.54,0.425,0.13,0.7205,0.2955,0.169,0.225,1
1587,2,0.54,0.425,0.135,0.686,0.3475,0.1545,0.213,0
1588,2,0.545,0.4,0.13,0.686,0.3285,0.1455,0.18,0
1589,2,0.545,0.375,0.12,0.543,0.2375,0.1155,0.1725,0
1590,2,0.545,0.42,0.125,0.717,0.358,0.112,0.22,0
1591,0,0.55,0.435,0.14,0.7625,0.327,0.1685,0.259,1
1592,2,0.55,0.425,0.15,0.639,0.269,0.1345,0.217,0
1593,2,0.55,0.42,0.135,0.816,0.3995,0.1485,0.23,1
1594,2,0.55,0.415,0.145,0.7815,0.373,0.16,0.2215,0
1595,2,0.55,0.425,0.15,0.7665,0.339,0.176,0.21,0
1596,2,0.555,0.395,0.13,0.5585,0.222,0.1245,0.17,0
1597,2,0.555,0.435,0.14,0.765,0.3945,0.15,0.206,0
1598,2,0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765,1
1599,2,0.56,0.445,0.15,0.8225,0.3685,0.187,0.236,1
1600,2,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,0
1601,0,0.56,0.425,0.135,0.849,0.3265,0.221,0.2645,1
1602,2,0.565,0.42,0.155,0.743,0.31,0.186,0.231,0
1603,1,0.565,0.44,0.15,0.863,0.435,0.149,0.27,0
1604,0,0.565,0.44,0.125,0.802,0.3595,0.1825,0.215,0
1605,0,0.565,0.43,0.15,0.831,0.4245,0.1735,0.219,1
1606,1,0.57,0.45,0.135,0.7805,0.3345,0.185,0.21,0
1607,0,0.57,0.45,0.14,0.795,0.3385,0.148,0.245,0
1608,2,0.57,0.435,0.17,0.848,0.4,0.166,0.25,0
1609,2,0.57,0.43,0.145,0.833,0.354,0.144,0.2815,1
1610,2,0.57,0.445,0.155,0.867,0.3705,0.1705,0.28,0
1611,2,0.57,0.445,0.145,0.7405,0.306,0.172,0.1825,1
1612,0,0.575,0.455,0.165,0.867,0.3765,0.1805,0.268,0
1613,2,0.575,0.425,0.135,0.7965,0.364,0.196,0.239,1
1614,1,0.575,0.47,0.155,1.116,0.509,0.238,0.34,1
1615,2,0.575,0.45,0.125,0.78,0.3275,0.188,0.235,0
1616,0,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,1
1617,1,0.575,0.465,0.195,0.9965,0.417,0.247,0.47,0
1618,2,0.575,0.445,0.17,0.8015,0.3475,0.1465,0.25,0
1619,2,0.575,0.45,0.135,0.807,0.3615,0.176,0.254,1
1620,1,0.575,0.435,0.15,1.0305,0.4605,0.218,0.36,0
1621,0,0.575,0.445,0.16,0.839,0.4005,0.198,0.239,0
1622,0,0.575,0.44,0.16,0.9615,0.483,0.166,0.275,1
1623,1,0.58,0.435,0.15,0.834,0.428,0.1515,0.23,0
1624,0,0.58,0.46,0.155,1.0335,0.469,0.2225,0.295,1
1625,0,0.58,0.43,0.13,0.798,0.365,0.173,0.2285,1
1626,2,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235,0
1627,1,0.585,0.445,0.14,0.913,0.4305,0.2205,0.253,1
1628,0,0.59,0.49,0.165,1.207,0.559,0.235,0.309,1
1629,2,0.59,0.45,0.145,1.022,0.428,0.268,0.265,1
1630,2,0.59,0.46,0.145,0.9015,0.419,0.1785,0.26,1
1631,1,0.595,0.435,0.15,0.9,0.4175,0.17,0.265,0
1632,0,0.595,0.45,0.14,0.838,0.3965,0.194,0.217,1
1633,0,0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,1
1634,2,0.595,0.46,0.15,0.8335,0.377,0.1925,0.235,0
1635,1,0.6,0.46,0.155,0.9735,0.427,0.2045,0.3,0
1636,1,0.6,0.475,0.15,1.13,0.575,0.196,0.305,0
1637,0,0.6,0.48,0.165,0.9165,0.4135,0.1965,0.2725,0
1638,2,0.6,0.48,0.17,0.9175,0.38,0.2225,0.29,0
1639,1,0.6,0.48,0.18,1.0645,0.4495,0.2455,0.325,1
1640,0,0.6,0.47,0.165,1.059,0.504,0.241,0.275,0
1641,0,0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635,1
1642,1,0.605,0.455,0.145,0.9775,0.468,0.1775,0.275,0
1643,0,0.605,0.475,0.145,0.884,0.3835,0.1905,0.27,0
1644,2,0.605,0.47,0.145,0.8025,0.379,0.2265,0.22,0
1645,1,0.605,0.48,0.14,0.991,0.4735,0.2345,0.24,0
1646,1,0.605,0.47,0.155,0.974,0.393,0.224,0.3345,0
1647,1,0.605,0.505,0.18,1.434,0.7285,0.264,0.431,1
1648,0,0.61,0.475,0.155,0.983,0.4565,0.228,0.266,1
1649,1,0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28,1
1650,1,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085,1
1651,0,0.61,0.47,0.16,1.022,0.449,0.2345,0.2945,0
1652,1,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,1
1653,2,0.61,0.465,0.125,0.9225,0.436,0.19,0.26,0
1654,0,0.61,0.47,0.17,1.1185,0.5225,0.2405,0.31,0
1655,1,0.61,0.485,0.18,1.2795,0.5735,0.2855,0.355,0
1656,0,0.615,0.47,0.16,1.0175,0.473,0.2395,0.28,1
1657,0,0.615,0.475,0.175,1.224,0.6035,0.261,0.311,0
1658,2,0.62,0.485,0.18,1.154,0.4935,0.256,0.315,1
1659,1,0.62,0.515,0.155,1.3255,0.6685,0.2605,0.335,1
1660,0,0.62,0.515,0.175,1.221,0.535,0.241,0.395,1
1661,1,0.62,0.54,0.165,1.139,0.4995,0.2435,0.357,1
1662,2,0.62,0.49,0.16,1.066,0.446,0.246,0.305,1
1663,1,0.62,0.48,0.18,1.2215,0.582,0.2695,0.313,1
1664,2,0.62,0.47,0.14,0.8565,0.3595,0.16,0.295,0
1665,2,0.62,0.45,0.135,0.924,0.358,0.2265,0.2965,1
1666,0,0.62,0.48,0.15,1.266,0.6285,0.2575,0.309,1
1667,1,0.62,0.48,0.175,1.0405,0.464,0.2225,0.3,0
1668,0,0.625,0.49,0.165,1.1165,0.4895,0.2615,0.3325,1
1669,0,0.625,0.475,0.16,1.0845,0.5005,0.2355,0.3105,1
1670,0,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354,0
1671,2,0.625,0.47,0.155,1.1955,0.643,0.2055,0.3145,1
1672,1,0.625,0.485,0.175,1.362,0.6765,0.2615,0.3705,1
1673,2,0.625,0.485,0.15,1.044,0.438,0.2865,0.278,0
1674,0,0.63,0.505,0.17,1.0915,0.4615,0.266,0.3,0
1675,1,0.63,0.5,0.18,1.1965,0.514,0.2325,0.3995,0
1676,0,0.63,0.49,0.17,1.1745,0.5255,0.273,0.339,1
1677,0,0.63,0.485,0.165,1.233,0.6565,0.2315,0.3035,1
1678,0,0.63,0.495,0.175,1.2695,0.605,0.271,0.328,1
1679,2,0.635,0.5,0.165,1.489,0.715,0.3445,0.3615,1
1680,0,0.635,0.5,0.17,1.4345,0.611,0.309,0.418,1
1681,1,0.635,0.49,0.175,1.2435,0.5805,0.313,0.305,1
1682,1,0.635,0.49,0.17,1.2615,0.5385,0.2665,0.38,0
1683,1,0.64,0.505,0.165,1.2235,0.5215,0.2695,0.36,1
1684,0,0.64,0.515,0.18,1.247,0.5475,0.2925,0.3685,1
1685,0,0.64,0.525,0.185,1.707,0.763,0.4205,0.4435,1
1686,0,0.645,0.505,0.15,1.1605,0.519,0.2615,0.335,1
1687,0,0.645,0.5,0.175,1.286,0.5645,0.288,0.386,1
1688,0,0.645,0.5,0.19,1.5595,0.741,0.3715,0.3845,1
1689,0,0.645,0.51,0.19,1.4745,0.605,0.345,0.48,0
1690,0,0.645,0.51,0.195,1.226,0.5885,0.2215,0.3745,1
1691,0,0.645,0.51,0.16,1.33,0.6665,0.309,0.317,0
1692,1,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,0
1693,0,0.645,0.5,0.175,1.3375,0.554,0.308,0.415,1
1694,1,0.645,0.51,0.19,1.363,0.573,0.362,0.36,1
1695,0,0.645,0.485,0.15,1.2215,0.5695,0.2735,0.33,0
1696,1,0.645,0.48,0.19,1.371,0.6925,0.2905,0.35,1
1697,1,0.65,0.495,0.155,1.337,0.615,0.3195,0.335,0
1698,0,0.65,0.505,0.19,1.274,0.59,0.23,0.391,1
1699,0,0.65,0.525,0.185,1.488,0.665,0.337,0.378,1
1700,0,0.65,0.51,0.16,1.3835,0.6385,0.2905,0.3665,0
1701,1,0.655,0.51,0.15,1.043,0.4795,0.223,0.305,0
1702,1,0.655,0.505,0.19,1.3485,0.5935,0.2745,0.425,1
1703,1,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363,1
1704,0,0.66,0.5,0.165,1.3195,0.667,0.269,0.341,0
1705,1,0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,1
1706,0,0.66,0.53,0.195,1.5505,0.6505,0.3295,0.495,1
1707,0,0.66,0.51,0.165,1.6375,0.7685,0.3545,0.3925,1
1708,0,0.665,0.525,0.175,1.443,0.6635,0.3845,0.353,1
1709,0,0.665,0.505,0.16,1.289,0.6145,0.253,0.3665,1
1710,1,0.665,0.505,0.16,1.2915,0.631,0.2925,0.32,1
1711,0,0.665,0.52,0.175,1.3725,0.606,0.32,0.395,1
1712,0,0.665,0.5,0.175,1.2975,0.6075,0.314,0.315,0
1713,0,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,1
1714,0,0.67,0.52,0.165,1.39,0.711,0.2865,0.3,1
1715,1,0.67,0.52,0.19,1.32,0.5235,0.3095,0.4275,1
1716,1,0.67,0.55,0.155,1.566,0.858,0.339,0.354,1
1717,1,0.67,0.54,0.195,1.619,0.74,0.3305,0.465,1
1718,0,0.675,0.525,0.16,1.2835,0.572,0.2755,0.3545,1
1719,1,0.675,0.51,0.195,1.382,0.6045,0.3175,0.3965,1
1720,0,0.68,0.52,0.195,1.4535,0.592,0.391,0.4125,1
1721,1,0.68,0.51,0.2,1.6075,0.714,0.339,0.4705,1
1722,0,0.685,0.52,0.15,1.3735,0.7185,0.293,0.32,1
1723,1,0.685,0.565,0.175,1.638,0.7775,0.375,0.438,1
1724,1,0.69,0.55,0.2,1.569,0.687,0.3675,0.46,1
1725,0,0.7,0.565,0.175,1.8565,0.8445,0.3935,0.54,1
1726,1,0.7,0.535,0.175,1.773,0.6805,0.48,0.512,1
1727,1,0.705,0.545,0.17,1.58,0.6435,0.4565,0.265,1
1728,0,0.71,0.575,0.215,2.009,0.9895,0.4475,0.502,1
1729,1,0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48,1
1730,0,0.71,0.56,0.22,2.015,0.9215,0.454,0.566,1
